0.002157	0	88	10240	32	5	0	0	0	2	40	1	0	2	19	16	4	3.38	8	25	normal
0.000505	0	88	10240	32	2	0	0	0	2	41	1	0	2	19	16	4	3.38	8	25	normal
0.00567	0	88	10240	32	3	0	0	0	0	43	1	0	2	19	16	4	3.38	8	25	normal
0.003695	0	88	10240	32	4	0	0	0	2	42	1	0	2	19	16	4	3.38	8	25	normal
0.001862	0	88	10240	32	3	0	0	0	0	45	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	2	3000	1	100	3	47	1	0	2	19	16	4	3.38	8	25	normal
0.001005	0	88	10240	32	4	0	0	0	2	43	1	0	2	19	16	4	3.38	8	25	normal
0.002277	0	84	0	28	2	3000	1	100	3	48	1	0	2	19	16	4	3.38	8	25	normal
0.00105	0	66	0	10	0	0	2	0	4	49	2	0	2	19	16	4	3.38	8	25	normal
0.00085	0	66	0	10	0	0	2	0	4	50	2	0	2	19	16	4	3.38	8	25	normal
0.001365	0	66	0	10	0	0	2	0	4	51	2	0	2	19	16	4	3.38	8	25	normal
0.003391	0	84	0	28	2	3000	1	100	3	52	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	4	3000	1	100	4	54	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	3	3000	1	100	3	54	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	4	3000	1	100	4	55	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	5	2970	1	100	3	55	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	6	2970	1	100	4	56	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	3	2975	1	0	3	59	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	4	2975	1	0	6	58	1	0	2	19	16	4	3.38	8	25	normal
0.000914	0	84	0	28	3	2993	1	0	3	60	1	0	2	19	16	4	3.38	8	25	normal
0.001014	0	84	0	28	4	2993	1	0	7	59	1	0	2	19	16	4	3.38	8	25	normal
0.002287	0	84	0	28	3	3000	1	100	8	60	1	0	2	19	16	4	3.38	8	25	normal
0.97899	0	84	0	28	0	0	4	1,0	3	67	2	0	2	19	16	4	3.38	8	25	normal
0.00085	0	76	0	20	0	0	4	1	4	67	2	0	2	19	16	4	3.38	8	25	normal
0.005765	0	84	0	28	0	0	4	1,0	3	72	2	0	2	19	16	4	3.38	8	25	normal
0.001791	0	76	0	20	0	0	4	1	4	72	2	0	2	19	16	4	3.38	8	25	normal
0.004746	0	76	0	20	0	0	4	1	3	74	2	0	2	19	16	4	3.38	8	25	normal
0.005486	0	76	0	20	0	0	4	1	4	74	2	0	2	19	16	4	3.38	8	25	normal
0.003721	0	84	0	28	0	0	4	1,0	3	79	2	0	2	19	16	4	3.38	8	25	normal
0.001747	0	76	0	20	0	0	4	1	4	79	2	0	2	19	16	4	3.38	8	25	normal
0.024426	0	88	10240	32	5	0	0	0	3	40	1	0	1	12	20	8	2.93	3	15	normal
0.000654	0	84	0	28	6	5119	1	1	4	41	1	0	1	12	20	8	2.93	3	15	normal
0.002501	0	88	10240	32	1	0	0	0	3	41	1	0	1	12	20	8	2.93	3	15	normal
0.00005	0	84	0	28	2	5439	1	1	4	42	1	0	1	12	20	8	2.93	3	15	normal
0.003555	0	88	10240	32	4	0	0	0	3	42	1	0	1	12	20	8	2.93	3	15	normal
0.00005	0	84	0	28	5	5199	1	1	4	45	1	0	1	12	20	8	2.93	3	15	normal
0.007909	0	88	10240	32	4	0	0	0	3	43	1	0	1	12	20	8	2.93	3	15	normal
0.00005	0	84	0	28	5	5199	1	1	4	46	1	0	1	12	20	8	2.93	3	15	normal
0.000454	0	84	16384	28	1	2975	1	0	5	48	1	0	1	12	20	8	2.93	3	15	normal
0.00043	0	84	16384	28	1	2994	1	0	5	49	1	0	1	12	20	8	2.93	3	15	normal
0.00015	0	84	16384	28	1	2993	1	0	5	50	1	0	1	12	20	8	2.93	3	15	normal
0.001169	0	84	0	28	2	2994	1	0	6	47	1	0	1	12	20	8	2.93	3	15	normal
0.001074	0	84	0	28	2	2975	1	0	7	49	1	0	1	12	20	8	2.93	3	15	normal
0.004688	0	84	0	28	2	2993	1	0	7	50	1	0	1	12	20	8	2.93	3	15	normal
0.003829	0	66	0	10	0	0	2	0	5	51	2	0	1	12	20	8	2.93	3	15	normal
0.001936	0	66	0	10	0	0	2	0	5	52	2	0	1	12	20	8	2.93	3	15	normal
0.001911	0	66	0	10	0	0	2	0	5	53	2	0	1	12	20	8	2.93	3	15	normal
0.039014	0	76	0	20	0	0	4	0	5	60	2	0	1	12	20	8	2.93	3	15	normal
0.001486	0	76	0	20	0	0	4	0	3	62	2	0	1	12	20	8	2.93	3	15	normal
0.002921	0	100	0	44	0	0	4	1,1,1,0	5	65	2	0	1	12	20	8	2.93	3	15	normal
0.001115	0	84	16384	28	1	3000	1	100	12	41	1	0	8	10	6.38	1	2.37	4	7.84	attack
0.00162	0	88	10240	32	1	0	0	0	0	40	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001127	0	88	10240	32	0	0	0	0	10	42	0	0	8	10	6.38	1	2.37	4	7.84	attack
0.001006	0	88	10240	32	2	0	0	0	6	40	1	0	8	10	6.38	1	2.37	4	7.84	normal
